relative_volume_band,signal_time,entry_time,exit_time,drop_return,entry_mid,entry_executed,exit_mid,exit_executed,quantity,exit_reason,broker_profile,gross_pnl,spread_cost,slippage_cost,broker_commission,sec_fee,finra_taf,cat_fee,regulatory_fees,total_broker_fees,commission_cost,net_pnl,relative_volume_30
normal,2026-05-21 11:25:00-04:00,2026-05-21 11:26:00-04:00,2026-05-21 11:30:00-04:00,-0.0027832276315188365,218.57,218.6137161857,218.53,218.4862961853,4,max_holding,alpaca_personal_api,-0.15999999999996817,0.17484000000001743,0.17484000160004598,0.0,0.02,0.01,0.0,0.03,0.03,0.0,-0.5396800016000316,0.9984353364718914
normal,2026-05-21 11:31:00-04:00,2026-05-21 11:32:00-04:00,2026-05-21 11:35:00-04:00,-0.0024685714285713756,218.23,218.27364818229998,218.7101954786646,218.66645562667082,4,take_profit,alpaca_personal_api,1.9207819146583915,0.1747760781913712,0.1747760589836389,0.0,0.02,0.01,0.0,0.03,0.03,0.0,1.5412297774833814,1.228181581632504
normal,2026-05-21 12:16:00-04:00,2026-05-21 12:17:00-04:00,2026-05-21 12:21:00-04:00,-0.002094145497587241,219.21,219.2538441921,219.22,219.1761581922,4,max_holding,alpaca_personal_api,0.03999999999996362,0.1753719999999248,0.17537199959997452,0.0,0.02,0.01,0.0,0.03,0.03,0.0,-0.34074399959993573,0.7604160832021856
normal,2026-05-21 12:38:00-04:00,2026-05-21 12:39:00-04:00,2026-05-21 12:43:00-04:00,-0.002140742427693021,219.07,219.1138161907,219.18,219.13616619180002,4,max_holding,alpaca_personal_api,0.44000000000005457,0.1752999999999929,0.17529999559997123,0.0,0.02,0.01,0.0,0.03,0.03,0.0,0.05940000440009044,0.9921273323078981
normal,2026-05-21 12:47:00-04:00,2026-05-21 12:48:00-04:00,2026-05-21 12:52:00-04:00,-0.0025068368277120223,218.84,218.8837701884,219.11,219.06618019110002,4,max_holding,alpaca_personal_api,1.080000000000041,0.17517999999995482,0.1751799892000463,0.0,0.02,0.01,0.0,0.03,0.03,0.0,0.6996400108000398,1.1830296437313026
normal,2026-05-21 13:27:00-04:00,2026-05-21 13:28:00-04:00,2026-05-21 13:29:00-04:00,-0.0022107922757623744,221.13,221.17422821129998,220.84246686898302,220.7983005840339,4,stop_loss,alpaca_personal_api,-1.1501325240678852,0.17678898674751053,0.17678899824886685,0.0,0.02,0.01,0.0,0.03,0.03,0.0,-1.5337105090642627,0.953125994619423
normal,2026-05-21 14:01:00-04:00,2026-05-21 14:02:00-04:00,2026-05-21 14:06:00-04:00,-0.0021226628127540836,220.95,220.9941922095,221.0,220.95580221,4,max_holding,alpaca_personal_api,0.20000000000004547,0.17678000000000793,0.17677999800002908,0.0,0.02,0.01,0.0,0.03,0.03,0.0,-0.18355999799999154,1.1477565829890197
normal,2026-05-21 14:12:00-04:00,2026-05-21 14:13:00-04:00,2026-05-21 14:13:00-04:00,-0.002805556812525478,220.39,220.43408020389998,220.10342908359414,220.05941059881172,4,stop_loss,alpaca_personal_api,-1.1462836656234003,0.17619737163340687,0.17619738309622335,0.0,0.02,0.01,0.0,0.03,0.03,0.0,-1.5286784203530306,1.105696056937096
normal,2026-05-21 14:16:00-04:00,2026-05-21 14:17:00-04:00,2026-05-21 14:21:00-04:00,-0.003357836464288999,219.64,219.68393019639998,219.68,219.63606619680002,4,max_holding,alpaca_personal_api,0.16000000000008185,0.1757279999999355,0.17572799840002062,0.0,0.02,0.01,0.0,0.03,0.03,0.0,-0.22145599839987426,1.1961413899681683
normal,2026-05-22 09:44:00-04:00,2026-05-22 09:45:00-04:00,2026-05-22 09:46:00-04:00,-0.006083719240897123,218.9,218.943782189,218.6153665157165,218.57164562856704,4,stop_loss,alpaca_personal_api,-1.1385339371340706,0.1750061466061652,0.17500615799156094,0.0,0.02,0.01,0.0,0.03,0.03,0.0,-1.5185462417317968,0.8982221045532394
normal,2026-05-22 09:47:00-04:00,2026-05-22 09:48:00-04:00,2026-05-22 09:48:00-04:00,-0.0050634066234831465,218.09,218.13362018089998,217.80641975062863,217.76286064474272,4,stop_loss,alpaca_personal_api,-1.1343209974854744,0.17435856790018534,0.17435857924340326,0.0,0.02,0.01,0.0,0.03,0.03,0.0,-1.513038144629063,1.2278118129555853
normal,2026-05-22 09:49:00-04:00,2026-05-22 09:50:00-04:00,2026-05-22 09:50:00-04:00,-0.0043851635300565794,217.94,217.98359017939998,217.6566147941309,217.61308564773822,4,stop_loss,alpaca_personal_api,-1.1335408234764373,0.17423864591762595,0.17423865725299947,0.0,0.02,0.01,0.0,0.03,0.03,0.0,-1.5120181266470627,1.01175505706135
normal,2026-05-22 09:57:00-04:00,2026-05-22 09:58:00-04:00,2026-05-22 09:59:00-04:00,-0.003989361702127714,217.21,217.2534441721,217.6879510604442,217.6444156471116,4,take_profit,alpaca_personal_api,1.9118042417767356,0.1739591804241627,0.17395916130612932,0.0,0.02,0.01,0.0,0.03,0.03,0.0,1.5338859000464435,0.8214334902748943
normal,2026-05-22 10:00:00-04:00,2026-05-22 10:01:00-04:00,2026-05-22 10:01:00-04:00,-0.002894289520834259,217.05,217.09341217050002,216.76777205224428,216.72442066551156,4,stop_loss,alpaca_personal_api,-1.1289117910229152,0.1735271088208492,0.17352712011006588,0.0,0.02,0.01,0.0,0.03,0.03,0.0,-1.5059660199538303,0.9407887665063372
normal,2026-05-22 10:02:00-04:00,2026-05-22 10:03:00-04:00,2026-05-22 10:04:00-04:00,-0.0034989180976935375,216.43,216.47328816430002,216.14857823205358,216.10535067789294,4,stop_loss,alpaca_personal_api,-1.1256870717857055,0.173031431292884,0.17303144254969993,0.0,0.02,0.01,0.0,0.03,0.03,0.0,-1.5017499456282895,1.2095345025762008
normal,2026-05-22 10:07:00-04:00,2026-05-22 10:08:00-04:00,2026-05-22 10:08:00-04:00,-0.002402402402402304,215.94,215.98319015939998,216.4151565397188,216.3718756725624,4,take_profit,alpaca_personal_api,1.900626158875184,0.17294206261590261,0.1729420436096234,0.0,0.02,0.01,0.0,0.03,0.03,0.0,1.524742052649658,0.9219071256328176
normal,2026-05-22 10:16:00-04:00,2026-05-22 10:17:00-04:00,2026-05-22 10:18:00-04:00,-0.0041956752270736475,215.98,216.0231981598,215.6991633625603,215.65602568687945,4,stop_loss,alpaca_personal_api,-1.1233465497587076,0.17267166534509215,0.1726716765783749,0.0,0.02,0.01,0.0,0.03,0.03,0.0,-1.4986898916821747,0.7676426487545016
normal,2026-05-22 10:22:00-04:00,2026-05-22 10:23:00-04:00,2026-05-22 10:23:00-04:00,-0.0027779063845549956,215.39,215.43308015389997,215.10993053366911,215.0669106986617,4,stop_loss,alpaca_personal_api,-1.1202778653234873,0.1721999722134342,0.17219998341613518,0.0,0.02,0.01,0.0,0.03,0.03,0.0,-1.4946778209530567,1.1775720232719065
normal,2026-05-22 10:45:00-04:00,2026-05-22 10:46:00-04:00,2026-05-22 10:48:00-04:00,-0.00281365313653148,216.2,216.24324216199997,216.67572864632396,216.632395667352,4,take_profit,alpaca_personal_api,1.902914585295889,0.17315029145845529,0.17315027242932501,0.0,0.02,0.01,0.0,0.03,0.03,0.0,1.5266140214081088,1.0415937829974027
normal,2026-05-22 11:41:00-04:00,2026-05-22 11:42:00-04:00,2026-05-22 11:45:00-04:00,-0.003073253520480601,217.34,217.3834701734,217.05739496813993,217.01398565972025,4,stop_loss,alpaca_personal_api,-1.1304201274402885,0.1737589579872747,0.17375896929149803,0.0,0.02,0.01,0.0,0.03,0.03,0.0,-1.5079380547190613,1.192435794113242
normal,2026-05-22 11:47:00-04:00,2026-05-22 11:48:00-04:00,2026-05-22 11:52:00-04:00,-0.0023467697404748744,216.82,216.8633661682,217.11,217.06658017110001,4,max_holding,alpaca_personal_api,1.1600000000000819,0.1735720000000356,0.1735719883999991,0.0,0.02,0.01,0.0,0.03,0.03,0.0,0.7828560116000471,1.0139276745707393
normal,2026-05-22 12:06:00-04:00,2026-05-22 12:07:00-04:00,2026-05-22 12:11:00-04:00,-0.002577912811306038,216.68,216.7233381668,217.01,216.96660017009998,4,max_holding,alpaca_personal_api,1.3199999999999363,0.1734760000000506,0.17347598679998555,0.0,0.02,0.01,0.0,0.03,0.03,0.0,0.9430480131999002,1.045217189657535
normal,2026-05-22 12:16:00-04:00,2026-05-22 12:17:00-04:00,2026-05-22 12:21:00-04:00,-0.002027556333809466,216.58,216.62331816580001,216.82,216.7766381682,4,max_holding,alpaca_personal_api,0.9599999999999227,0.1733600000000024,0.17335999039994476,0.0,0.02,0.01,0.0,0.03,0.03,0.0,0.5832800095999755,0.9692507017922695
normal,2026-05-22 13:33:00-04:00,2026-05-22 13:34:00-04:00,2026-05-22 13:36:00-04:00,-0.003991191852463438,217.13,217.1734281713,216.84766802904306,216.80430066391395,4,stop_loss,alpaca_personal_api,-1.1293278838277274,0.17359106721164608,0.1735910785048418,0.0,0.02,0.01,0.0,0.03,0.03,0.0,-1.5065100295442153,1.2234584856547
normal,2026-05-22 13:37:00-04:00,2026-05-22 13:38:00-04:00,2026-05-22 13:40:00-04:00,-0.0027135169939750403,216.83,216.8733681683,216.54805811604757,216.50475066990495,4,stop_loss,alpaca_personal_api,-1.1277675358097667,0.1733512232464136,0.17335123452403423,0.0,0.02,0.01,0.0,0.03,0.03,0.0,-1.5044699935802146,0.9153570749973847
normal,2026-05-22 13:56:00-04:00,2026-05-22 13:57:00-04:00,2026-05-22 14:01:00-04:00,-0.0022670491348198984,215.66,215.70313415660002,215.73,215.6868561573,4,max_holding,alpaca_personal_api,0.2799999999999727,0.17255599999998594,0.17255599719999282,0.0,0.02,0.01,0.0,0.03,0.03,0.0,-0.09511199720000604,1.114943504896757
normal,2026-05-22 15:10:00-04:00,2026-05-22 15:11:00-04:00,2026-05-22 15:14:00-04:00,-0.002178548252526169,215.29,215.33306015289998,215.01006056267065,214.96706070065872,4,stop_loss,alpaca_personal_api,-1.1197577493173867,0.17212002422502337,0.17212003542260845,0.0,0.02,0.01,0.0,0.03,0.03,0.0,-1.4939978089650185,1.2446526826233262
normal,2026-05-26 09:40:00-04:00,2026-05-26 09:41:00-04:00,2026-05-26 09:42:00-04:00,-0.003469491603830366,215.44,215.4830901544,215.9140563347088,215.8708756825824,4,take_profit,alpaca_personal_api,1.8962253388351655,0.17254162253391314,0.17254160357163073,0.0,0.02,0.01,0.0,0.03,0.03,0.0,1.5211421127296216,1.0571884892946715
normal,2026-05-26 09:51:00-04:00,2026-05-26 09:52:00-04:00,2026-05-26 09:53:00-04:00,-0.003239241092086953,215.39,215.43308015389997,215.10993053366911,215.0669106986617,4,stop_loss,alpaca_personal_api,-1.1202778653234873,0.1721999722134342,0.17219998341613518,0.0,0.02,0.01,0.0,0.03,0.03,0.0,-1.4946778209530567,0.9347491989678737
normal,2026-05-26 09:54:00-04:00,2026-05-26 09:55:00-04:00,2026-05-26 09:55:00-04:00,-0.005721140537049085,215.49,215.5331001549,215.20980050466767,215.16676069666474,4,stop_loss,alpaca_personal_api,-1.1207979813293605,0.17227992020184502,0.1722799314098893,0.0,0.02,0.01,0.0,0.03,0.03,0.0,-1.4953578329410948,0.7529737702048822
normal,2026-05-26 10:03:00-04:00,2026-05-26 10:04:00-04:00,2026-05-26 10:05:00-04:00,-0.002739726027397249,214.76,214.8029541476,215.2325600558952,215.1895156962096,4,take_profit,alpaca_personal_api,1.890240223580804,0.1719970240224029,0.17199700511991978,0.0,0.02,0.01,0.0,0.03,0.03,0.0,1.5162461944384813,1.1361658415596918
normal,2026-05-26 10:09:00-04:00,2026-05-26 10:10:00-04:00,2026-05-26 10:10:00-04:00,-0.002184725514804975,214.65,214.6929321465,215.122318010793,215.07929569841406,4,take_profit,alpaca_personal_api,1.8892720431720136,0.1719089272042993,0.17190890831147954,0.0,0.02,0.01,0.0,0.03,0.03,0.0,1.5154542076562347,0.8897935446350683
normal,2026-05-26 10:34:00-04:00,2026-05-26 10:35:00-04:00,2026-05-26 10:37:00-04:00,-0.003036996134732184,216.66,216.7033341666,216.3782791653501,216.33500567329983,4,stop_loss,alpaca_personal_api,-1.126883338599555,0.17321531166612658,0.1732153229349933,0.0,0.02,0.01,0.0,0.03,0.03,0.0,-1.5033139732006748,0.9322704366485741
normal,2026-05-26 10:52:00-04:00,2026-05-26 10:53:00-04:00,2026-05-26 10:54:00-04:00,-0.0022587931590836163,216.45,216.4932921645,216.16855222625324,216.12532067749353,4,stop_loss,alpaca_personal_api,-1.1257910949869938,0.17304742089049796,0.17304743214833707,0.0,0.02,0.01,0.0,0.03,0.03,0.0,-1.5018859480258289,1.1135206587949482
normal,2026-05-26 10:55:00-04:00,2026-05-26 10:56:00-04:00,2026-05-26 10:56:00-04:00,-0.006897820288788714,215.97,216.0131961597,215.68917636546044,215.6460406870791,4,stop_loss,alpaca_personal_api,-1.123294538158234,0.1726636705461715,0.17266368177911318,0.0,0.02,0.01,0.0,0.03,0.03,0.0,-1.4986218904835187,0.9532029894140928
normal,2026-05-26 10:57:00-04:00,2026-05-26 10:58:00-04:00,2026-05-26 10:58:00-04:00,-0.0035575679172057395,215.66,215.70313415660002,215.37957945536513,215.33650569326986,4,stop_loss,alpaca_personal_api,-1.1216821785394586,0.17241583178213205,0.1724158429990439,0.0,0.02,0.01,0.0,0.03,0.03,0.0,-1.4965138533206346,0.8124192831830064
normal,2026-05-26 10:59:00-04:00,2026-05-26 11:00:00-04:00,2026-05-26 11:01:00-04:00,-0.0038867295946696245,215.31,215.3530641531,215.03003455687036,214.98703070025934,4,stop_loss,alpaca_personal_api,-1.1198617725185613,0.172136013822751,0.17213602502135927,0.0,0.02,0.01,0.0,0.03,0.03,0.0,-1.4941338113626716,0.9964407112378473
normal,2026-05-26 11:05:00-04:00,2026-05-26 11:06:00-04:00,2026-05-26 11:07:00-04:00,-0.004131080579279578,214.53,214.5729081453,214.25104878308207,214.20820071583594,4,stop_loss,alpaca_personal_api,-1.1158048676717272,0.17151241951330576,0.17151243067121413,0.0,0.02,0.01,0.0,0.03,0.03,0.0,-1.488829717856247,1.1901610720226472
normal,2026-05-26 11:11:00-04:00,2026-05-26 11:12:00-04:00,2026-05-26 11:16:00-04:00,-0.002239537162319838,213.85,213.8927721385,213.93,213.88721613930002,4,max_holding,alpaca_personal_api,0.32000000000005,0.1711119999999937,0.1711119967999366,0.0,0.02,0.01,0.0,0.03,0.03,0.0,-0.052223996799880296,1.1870271510296937
normal,2026-05-26 11:46:00-04:00,2026-05-26 11:47:00-04:00,2026-05-26 11:51:00-04:00,-0.002104967723828177,213.33,213.3726681333,213.05260913110007,213.01000073979995,4,stop_loss,alpaca_personal_api,-1.1095634755997708,0.1705530436523759,0.17055305474809757,0.0,0.02,0.01,0.0,0.03,0.03,0.0,-1.4806695740002442,1.0093698716524655
normal,2026-05-26 12:08:00-04:00,2026-05-26 12:09:00-04:00,2026-05-26 12:13:00-04:00,-0.003235032115898484,212.59,212.6325201259,212.39,212.34752412389997,4,max_holding,alpaca_personal_api,-0.8000000000000682,0.16999199999997927,0.16999200800000835,0.0,0.02,0.01,0.0,0.03,0.03,0.0,-1.1699840080000559,1.125031705900161
normal,2026-05-26 13:39:00-04:00,2026-05-26 13:40:00-04:00,2026-05-26 13:44:00-04:00,-0.003326305926446338,212.74,212.78255012740001,213.20811522765482,213.16547573669044,4,take_profit,alpaca_personal_api,1.8724609106192247,0.17037924609110178,0.17037922736642486,0.0,0.02,0.01,0.0,0.03,0.03,0.0,1.501702437161698,1.0523872374235828
normal,2026-05-26 13:58:00-04:00,2026-05-26 13:59:00-04:00,2026-05-26 14:03:00-04:00,-0.0026231965523703105,212.92,212.96258612919996,212.83,212.78743612830002,4,max_holding,alpaca_personal_api,-0.35999999999989996,0.17029999999999745,0.17030000359989117,0.0,0.02,0.01,0.0,0.03,0.03,0.0,-0.7306000035997886,1.171092773489565
normal,2026-05-26 14:28:00-04:00,2026-05-26 14:29:00-04:00,2026-05-26 14:32:00-04:00,-0.002661188664270009,213.61,213.6527241361,213.33224504989587,213.28958073420836,4,stop_loss,alpaca_personal_api,-1.1110198004165568,0.17077689801988072,0.1707769091301543,0.0,0.02,0.01,0.0,0.03,0.03,0.0,-1.4825736075665918,1.2068436733263233
normal,2026-05-26 15:09:00-04:00,2026-05-26 15:10:00-04:00,2026-05-26 15:14:00-04:00,-0.0021559805024372602,212.9,212.942582129,212.6231682558065,212.580645748387,4,stop_loss,alpaca_personal_api,-1.1073269767740612,0.17020926730231167,0.17020927837552335,0.0,0.02,0.01,0.0,0.03,0.03,0.0,-1.4777455224518963,1.1732418729495975
normal,2026-05-27 09:40:00-04:00,2026-05-27 09:41:00-04:00,2026-05-27 09:42:00-04:00,-0.0034380445532897763,211.62,211.6623261162,211.3448326270257,211.30256577394863,4,stop_loss,alpaca_personal_api,-1.1006694918971789,0.1691859330508123,0.1691859440575172,0.0,0.02,0.01,0.0,0.03,0.03,0.0,-1.4690413690055084,0.7657729691911747
normal,2026-05-27 09:43:00-04:00,2026-05-27 09:44:00-04:00,2026-05-27 09:44:00-04:00,-0.005143207662907545,210.84,210.8821701084,210.56584685323742,210.52373578952526,4,stop_loss,alpaca_personal_api,-1.0966125870503447,0.16856233874125337,0.16856234970737205,0.0,0.02,0.01,0.0,0.03,0.03,0.0,-1.4637372754989701,0.8878384284694787
normal,2026-05-27 09:55:00-04:00,2026-05-27 09:56:00-04:00,2026-05-27 09:56:00-04:00,-0.005254935378497305,210.11,210.1520241011,210.57232814930222,210.53021578939564,4,take_profit,alpaca_personal_api,1.8493125972088365,0.16827293125970755,0.16827291276661072,0.0,0.02,0.01,0.0,0.03,0.03,0.0,1.4827667531825182,0.9467767372554138
normal,2026-05-27 10:07:00-04:00,2026-05-27 10:08:00-04:00,2026-05-27 10:10:00-04:00,-0.004496828552494447,210.29,210.3320601029,210.7527242231058,210.71057578578842,4,take_profit,alpaca_personal_api,1.8508968924231795,0.1684170896892283,0.16841707118021532,0.0,0.02,0.01,0.0,0.03,0.03,0.0,1.4840627315537358,0.8100682476298617
normal,2026-05-27 10:11:00-04:00,2026-05-27 10:12:00-04:00,2026-05-27 10:16:00-04:00,-0.003273400066416854,210.08,210.1220181008,210.52,210.4778981052,4,max_holding,alpaca_personal_api,1.759999999999991,0.16823999999996886,0.16823998239999582,0.0,0.02,0.01,0.0,0.03,0.03,0.0,1.3935200176000262,0.8264201214140439
normal,2026-05-27 10:19:00-04:00,2026-05-27 10:20:00-04:00,2026-05-27 10:20:00-04:00,-0.0021378687823649933,210.03,210.0720081003,209.75690008814956,209.71495080570094,4,stop_loss,alpaca_personal_api,-1.0923996474017486,0.1679147600352735,0.16791477095921437,0.0,0.02,0.01,0.0,0.03,0.03,0.0,-1.4582291783962364,0.8666742985020062
normal,2026-05-27 10:21:00-04:00,2026-05-27 10:22:00-04:00,2026-05-27 10:23:00-04:00,-0.00313509405282153,209.87,209.9119760987,210.33180005089739,210.28973579420523,4,take_profit,alpaca_personal_api,1.847200203589523,0.16808072002027075,0.16808070154831967,0.0,0.02,0.01,0.0,0.03,0.03,0.0,1.4810387820209325,1.1616967715509077
normal,2026-05-27 10:27:00-04:00,2026-05-27 10:28:00-04:00,2026-05-27 10:30:00-04:00,-0.002572531084750529,209.33,209.3718680933,209.7906118294866,209.74865580502683,4,take_profit,alpaca_personal_api,1.8424473179463803,0.16764824473170847,0.16764822630739218,0.0,0.02,0.01,0.0,0.03,0.03,0.0,1.4771508469072796,1.0904725063306986
normal,2026-05-27 10:57:00-04:00,2026-05-27 10:58:00-04:00,2026-05-27 11:00:00-04:00,-0.003908856897702373,208.97,209.0117960897,208.69827839556547,208.65654082686913,4,stop_loss,alpaca_personal_api,-1.0868864177381283,0.16706731135820974,0.16706732222712617,0.0,0.02,0.01,0.0,0.03,0.03,0.0,-1.4510210513234643,1.104676260761398
normal,2026-05-27 11:15:00-04:00,2026-05-27 11:16:00-04:00,2026-05-27 11:20:00-04:00,-0.002530074470116439,208.93,208.9717880893,209.02,208.9781980902,4,max_holding,alpaca_personal_api,0.36000000000001364,0.1671800000000303,0.16717999639990921,0.0,0.02,0.01,0.0,0.03,0.03,0.0,-0.004359996399925875,0.9971761896309683
normal,2026-05-27 11:41:00-04:00,2026-05-27 11:42:00-04:00,2026-05-27 11:45:00-04:00,-0.0021459227467810482,209.26,209.3018540926,209.7204578007852,209.67851580642963,4,take_profit,alpaca_personal_api,1.8418312031408277,0.16759218312029134,0.16759216470200045,0.0,0.02,0.01,0.0,0.03,0.03,0.0,1.476646855318536,1.0522865784840414
normal,2026-05-27 12:52:00-04:00,2026-05-27 12:53:00-04:00,2026-05-27 12:57:00-04:00,-0.002315142924639746,211.15,211.1922321115,211.16,211.11777011159998,4,max_holding,alpaca_personal_api,0.03999999999996362,0.16892400000006091,0.16892399959999693,0.0,0.02,0.01,0.0,0.03,0.03,0.0,-0.32784799960009425,1.2320809248554914
normal,2026-05-27 13:06:00-04:00,2026-05-27 13:07:00-04:00,2026-05-27 13:11:00-04:00,-0.0020368528255412244,210.68,210.7221381068,210.73,210.68785610729998,4,max_holding,alpaca_personal_api,0.1999999999999318,0.16856399999994665,0.16856399800008148,0.0,0.02,0.01,0.0,0.03,0.03,0.0,-0.16712799800009634,1.223809729002128
normal,2026-05-27 13:45:00-04:00,2026-05-27 13:46:00-04:00,2026-05-27 13:47:00-04:00,-0.0021690951101051015,211.61,211.6523241161,212.0756287643322,212.03321575933563,4,take_profit,alpaca_personal_api,1.8625150573287783,0.16947425150578965,0.16947423288047503,0.0,0.02,0.01,0.0,0.03,0.03,0.0,1.4935665729425136,0.7544275059195935
normal,2026-05-27 15:22:00-04:00,2026-05-27 15:23:00-04:00,2026-05-27 15:27:00-04:00,-0.002634922128640693,211.97,212.01239611969999,211.99,211.9476041199,4,max_holding,alpaca_personal_api,0.08000000000004093,0.1695839999999862,0.1695839991999719,0.0,0.02,0.01,0.0,0.03,0.03,0.0,-0.2891679991999172,1.1150219755935866
normal,2026-05-27 15:52:00-04:00,2026-05-27 15:53:00-04:00,2026-05-27 15:55:00-04:00,-0.0029601090071889047,212.19,212.2324401219,212.23,212.1875561223,4,max_holding,alpaca_personal_api,0.15999999999996817,0.16976799999997638,0.16976799839994783,0.0,0.02,0.01,0.0,0.03,0.03,0.0,-0.20953599839995604,1.2300296651059723
normal,2026-05-28 09:46:00-04:00,2026-05-28 09:47:00-04:00,2026-05-28 09:47:00-04:00,-0.004502603067398359,212.25,212.29245212249998,211.97401344431626,211.93162076136753,4,stop_loss,alpaca_personal_api,-1.103946222734976,0.16968960537769817,0.16968961641714486,0.0,0.02,0.01,0.0,0.03,0.03,0.0,-1.473325444529819,0.8662201575045454
normal,2026-05-28 09:49:00-04:00,2026-05-28 09:50:00-04:00,2026-05-28 09:51:00-04:00,-0.0064782649516478275,211.63,211.6723281163,212.0956727725326,212.05325575893482,4,take_profit,alpaca_personal_api,1.8626910901303972,0.1694902691090192,0.16949025048211297,0.0,0.02,0.01,0.0,0.03,0.03,0.0,1.493710570539265,1.050153972237513
normal,2026-05-28 10:10:00-04:00,2026-05-28 10:11:00-04:00,2026-05-28 10:12:00-04:00,-0.004414803682134094,211.99,212.0324001199,212.45646492013978,212.4139757517204,4,take_profit,alpaca_personal_api,1.8658596805590832,0.16977858596806072,0.16977856730943586,0.0,0.02,0.01,0.0,0.03,0.03,0.0,1.4963025272815866,1.029208849885015
normal,2026-05-28 10:22:00-04:00,2026-05-28 10:23:00-04:00,2026-05-28 10:23:00-04:00,-0.005714553374865372,212.29,212.3324601229,212.01396143271566,211.97156076056874,4,stop_loss,alpaca_personal_api,-1.1041542691373252,0.16972158457315345,0.16972159561453282,0.0,0.02,0.01,0.0,0.03,0.03,0.0,-1.4735974493250115,0.896056023886897
normal,2026-05-28 10:24:00-04:00,2026-05-28 10:25:00-04:00,2026-05-28 10:29:00-04:00,-0.005809595202398876,212.21,212.2524441221,212.2,212.157562122,4,max_holding,alpaca_personal_api,-0.04000000000007731,0.16976399999998648,0.16976400039993678,0.0,0.02,0.01,0.0,0.03,0.03,0.0,-0.4095280004000006,0.8540624784464244
normal,2026-05-28 10:34:00-04:00,2026-05-28 10:35:00-04:00,2026-05-28 10:39:00-04:00,-0.003393025447690823,211.5,211.542302115,211.72,211.6776581172,4,max_holding,alpaca_personal_api,0.8799999999999955,0.1692880000000514,0.16928799120000804,0.0,0.02,0.01,0.0,0.03,0.03,0.0,0.511424008799936,1.237142699220925
normal,2026-05-28 11:06:00-04:00,2026-05-28 11:07:00-04:00,2026-05-28 11:11:00-04:00,-0.0023069679849341274,211.91,211.95238411909997,212.17,212.1275681217,4,max_holding,alpaca_personal_api,1.0399999999999636,0.1696319999999787,0.16963198959990677,0.0,0.02,0.01,0.0,0.03,0.03,0.0,0.6707360104000781,1.1551961631541696
normal,2026-05-28 11:56:00-04:00,2026-05-28 11:57:00-04:00,2026-05-28 11:59:00-04:00,-0.0023960535588442022,212.34,212.3824701234,212.0638964182149,212.02148575957023,4,stop_loss,alpaca_personal_api,-1.1044143271403755,0.16976155856730202,0.16976156961140987,0.0,0.02,0.01,0.0,0.03,0.03,0.0,-1.4739374553190874,0.8062588162776638
normal,2026-05-28 12:33:00-04:00,2026-05-28 12:34:00-04:00,2026-05-28 12:38:00-04:00,-0.0022548973551933527,212.39,212.43248012389998,212.78,212.7374461278,4,max_holding,alpaca_personal_api,1.5600000000000591,0.17006800000001476,0.1700679843999069,0.0,0.02,0.01,0.0,0.03,0.03,0.0,1.1898640156001374,1.151801808161671
normal,2026-05-28 13:11:00-04:00,2026-05-28 13:12:00-04:00,2026-05-28 13:16:00-04:00,-0.0025752680619935964,213.03,213.07260813029998,213.04,212.9973941304,4,max_holding,alpaca_personal_api,0.03999999999996362,0.17042799999990166,0.17042799959995136,0.0,0.02,0.01,0.0,0.03,0.03,0.0,-0.3308559995998894,1.0350936783284888
normal,2026-05-28 14:12:00-04:00,2026-05-28 14:13:00-04:00,2026-05-28 14:13:00-04:00,-0.003117439047087278,214.24,214.2828501424,213.96142586718642,213.91863572162723,4,stop_loss,alpaca_personal_api,-1.1142965312543538,0.17128057034688027,0.17128058148989567,0.0,0.02,0.01,0.0,0.03,0.03,0.0,-1.4868576830911298,1.0780486437494745
normal,2026-05-28 14:30:00-04:00,2026-05-28 14:31:00-04:00,2026-05-28 14:35:00-04:00,-0.002145122178698,213.97,214.01279613970001,214.2,214.15716214199998,4,max_holding,alpaca_personal_api,0.9199999999999591,0.1712680000000546,0.17126799080006094,0.0,0.02,0.01,0.0,0.03,0.03,0.0,0.5474640091998435,1.0233858273627945
normal,2026-05-28 15:16:00-04:00,2026-05-28 15:17:00-04:00,2026-05-28 15:21:00-04:00,-0.0021466237341918326,213.83,213.8727681383,213.81,213.76724013810002,4,max_holding,alpaca_personal_api,-0.08000000000004093,0.17105599999990773,0.171056000799922,0.0,0.02,0.01,0.0,0.03,0.03,0.0,-0.4521120007998707,0.8996035392063478
normal,2026-05-29 10:04:00-04:00,2026-05-29 10:05:00-04:00,2026-05-29 10:05:00-04:00,-0.004427023287987164,215.87,215.91317615870003,216.3450025110174,216.30173567396523,4,take_profit,alpaca_personal_api,1.9000100440696315,0.17288600100448548,0.17288598200434535,0.0,0.02,0.01,0.0,0.03,0.03,0.0,1.5242380610608006,1.242381859986431
normal,2026-05-29 10:10:00-04:00,2026-05-29 10:11:00-04:00,2026-05-29 10:11:00-04:00,-0.0029589902445790184,215.65,215.6931321565,216.12451842081302,216.08129567837403,4,take_profit,alpaca_personal_api,1.8980736832520506,0.17270980736839192,0.17270978838757856,0.0,0.02,0.01,0.0,0.03,0.03,0.0,1.52265408749608,0.9951075170750492
