qqq_regime,signal_time,entry_time,exit_time,drop_return,entry_mid,entry_executed,exit_mid,exit_executed,quantity,exit_reason,broker_profile,gross_pnl,spread_cost,slippage_cost,broker_commission,sec_fee,finra_taf,cat_fee,regulatory_fees,total_broker_fees,commission_cost,net_pnl,qqq_return_5m
falling,2026-05-18 13:12:00-04:00,2026-05-18 13:13:00-04:00,2026-05-18 13:14:00-04:00,-0.003556636052584161,221.32,221.36426621319998,221.0322198138802,220.98801558023965,4,stop_loss,alpaca_personal_api,-1.151120744479158,0.1769408879255252,0.17694089943665858,0.0,0.02,0.01,0.0,0.03,0.03,0.0,-1.5350025318413418,-0.001037845830134554
falling,2026-05-18 13:15:00-04:00,2026-05-18 13:16:00-04:00,2026-05-18 13:20:00-04:00,-0.004013709750157912,220.86,220.9041742086,220.89,220.84582420889998,4,max_holding,alpaca_personal_api,0.11999999999989086,0.17669999999998254,0.17669999880001797,0.0,0.02,0.01,0.0,0.03,0.03,0.0,-0.26339999880010967,-0.0012795905310299949
falling,2026-05-18 13:23:00-04:00,2026-05-18 13:24:00-04:00,2026-05-18 13:28:00-04:00,-0.002803020028030234,220.55,220.5941122055,221.03530042991102,220.99109558017804,4,take_profit,alpaca_personal_api,1.9412017196440274,0.1766341201719115,0.17663410075999764,0.0,0.02,0.01,0.0,0.03,0.03,0.0,1.5579334987121183,-0.0013088074203689848
falling,2026-05-18 13:48:00-04:00,2026-05-18 13:49:00-04:00,2026-05-18 13:53:00-04:00,-0.0032505643340857704,220.79,220.83416020789997,220.83,220.7858362083,4,max_holding,alpaca_personal_api,0.16000000000008185,0.17664800000000014,0.17664799839997158,0.0,0.02,0.01,0.0,0.03,0.03,0.0,-0.22329599839988987,-0.0011518771331059385
falling,2026-05-18 14:02:00-04:00,2026-05-18 14:03:00-04:00,2026-05-18 14:06:00-04:00,-0.003437203202026229,220.35,220.39407220349997,220.06348109519473,220.0194705996105,4,stop_loss,alpaca_personal_api,-1.146075619221051,0.17616539243806528,0.1761654038988354,0.0,0.02,0.01,0.0,0.03,0.03,0.0,-1.5284064155579518,-0.0014374973313786565
falling,2026-05-18 14:18:00-04:00,2026-05-18 14:19:00-04:00,2026-05-18 14:23:00-04:00,-0.0027734836773665172,219.33,219.3738681933,219.43,219.38611619430003,4,max_holding,alpaca_personal_api,0.39999999999997726,0.1755039999999326,0.1755039959999749,0.0,0.02,0.01,0.0,0.03,0.03,0.0,0.018992004000069757,-0.0021402887963015704
falling,2026-05-18 14:37:00-04:00,2026-05-18 14:38:00-04:00,2026-05-18 14:39:00-04:00,-0.0026802344069413175,219.55,219.5939121955,219.26452132720675,219.22067061558653,4,stop_loss,alpaca_personal_api,-1.1419146911730422,0.1755258085308924,0.17552581994993943,0.0,0.02,0.01,0.0,0.03,0.03,0.0,-1.522966319653874,-0.001099544474431946
falling,2026-05-18 14:40:00-04:00,2026-05-18 14:41:00-04:00,2026-05-18 14:45:00-04:00,-0.004093141713662041,218.98,219.02379818979998,219.21,219.16616019210002,4,max_holding,alpaca_personal_api,0.9200000000000728,0.1752759999999398,0.17527599079994616,0.0,0.02,0.01,0.0,0.03,0.03,0.0,0.5394480092001868,-0.0012284310364529816
falling,2026-05-18 14:49:00-04:00,2026-05-18 14:50:00-04:00,2026-05-18 14:50:00-04:00,-0.0029645170117666986,218.6,218.643722186,218.315756602721,218.27209563455804,4,stop_loss,alpaca_personal_api,-1.1369735891159962,0.17476630264104642,0.17476631401075338,0.0,0.02,0.01,0.0,0.03,0.03,0.0,-1.516506205767796,-0.0013866453189999017
falling,2026-05-18 14:51:00-04:00,2026-05-18 14:52:00-04:00,2026-05-18 14:55:00-04:00,-0.00219018068990684,218.69,218.7337401869,219.17120766727382,219.12737561745246,4,take_profit,alpaca_personal_api,1.9248306690952859,0.17514448306690156,0.17514446381858306,0.0,0.02,0.01,0.0,0.03,0.03,0.0,1.5445417222098012,-0.0012437810945273853
falling,2026-05-18 15:06:00-04:00,2026-05-18 15:07:00-04:00,2026-05-18 15:09:00-04:00,-0.006330831147689175,219.77,219.8139561977,220.2535841100954,220.20953559580923,4,take_profit,alpaca_personal_api,1.9343364403815713,0.1760094336440261,0.1760094143006654,0.0,0.02,0.01,0.0,0.03,0.03,0.0,1.5523175924368797,-0.003553660270078196
falling,2026-05-18 15:25:00-04:00,2026-05-18 15:26:00-04:00,2026-05-18 15:30:00-04:00,-0.0025886734184112914,219.62,219.6639261962,220.10325404859242,220.05923559881523,4,take_profit,alpaca_personal_api,1.9330161943696567,0.17588930161946337,0.17588928228929035,0.0,0.02,0.01,0.0,0.03,0.03,0.0,1.551237610460903,-0.0016682350928224343
falling,2026-05-19 09:41:00-04:00,2026-05-19 09:42:00-04:00,2026-05-19 09:42:00-04:00,-0.006919793304875355,221.01,221.05420421009998,221.4963126185202,221.45201557095962,4,take_profit,alpaca_personal_api,1.945250474080808,0.17700252504732816,0.1770025055949418,0.0,0.02,0.01,0.0,0.03,0.03,0.0,1.561245443438538,-0.003424025005327791
falling,2026-05-19 09:43:00-04:00,2026-05-19 09:44:00-04:00,2026-05-19 09:44:00-04:00,-0.00233865527321786,221.83,221.8743682183,221.54155666597256,221.49725057005494,4,stop_loss,alpaca_personal_api,-1.1537733361097935,0.1773486226662726,0.1773486342041224,0.0,0.02,0.01,0.0,0.03,0.03,0.0,-1.5384705929801885,-0.003778731141858782
falling,2026-05-19 09:46:00-04:00,2026-05-19 09:47:00-04:00,2026-05-19 09:47:00-04:00,-0.004750916248133508,219.98,220.0239981998,220.4640461961996,220.41995559160083,4,take_profit,alpaca_personal_api,1.9361847847984563,0.17617761847850488,0.17617759911661324,0.0,0.02,0.01,0.0,0.03,0.03,0.0,1.5538295672033382,-0.002594662408759163
falling,2026-05-19 09:59:00-04:00,2026-05-19 10:00:00-04:00,2026-05-19 10:00:00-04:00,-0.00670838773580662,220.61,220.65412420610002,220.32314301979088,220.27908059441836,4,stop_loss,alpaca_personal_api,-1.1474279208365488,0.17637325720795616,0.17637326868214132,0.0,0.02,0.01,0.0,0.03,0.03,0.0,-1.5301744467266463,-0.002134927412468013
falling,2026-05-19 10:02:00-04:00,2026-05-19 10:03:00-04:00,2026-05-19 10:03:00-04:00,-0.006149116064565696,219.81,219.85396419810002,219.52418325180287,219.48028061039435,4,stop_loss,alpaca_personal_api,-1.14326699278854,0.17573367330078327,0.17573368473335904,0.0,0.02,0.01,0.0,0.03,0.03,0.0,-1.5247343508226823,-0.002736953143932297
falling,2026-05-19 10:05:00-04:00,2026-05-19 10:06:00-04:00,2026-05-19 10:06:00-04:00,-0.0040938864628821126,218.93,218.97378818930002,219.41173576567863,219.36785561264284,4,take_profit,alpaca_personal_api,1.9269430627144857,0.17533669430633836,0.1753366750368741,0.0,0.02,0.01,0.0,0.03,0.03,0.0,1.5462696933712732,-0.002825826340126625
falling,2026-05-19 10:07:00-04:00,2026-05-19 10:08:00-04:00,2026-05-19 10:10:00-04:00,-0.005732223283745008,218.55,218.5937121855,219.030899609871,218.98709562025803,4,take_profit,alpaca_personal_api,1.9235984394839534,0.1750323598438399,0.17503234060802697,0.0,0.02,0.01,0.0,0.03,0.03,0.0,1.5435337390320865,-0.003101816778398825
falling,2026-05-19 10:15:00-04:00,2026-05-19 10:16:00-04:00,2026-05-19 10:16:00-04:00,-0.0048811641804663575,218.17,218.2136361817,217.88631572742744,217.8427406431451,4,stop_loss,alpaca_personal_api,-1.134737090290173,0.1744225262909822,0.17442253763840654,0.0,0.02,0.01,0.0,0.03,0.03,0.0,-1.5135821542195618,-0.0032082957361176945
falling,2026-05-19 10:17:00-04:00,2026-05-19 10:18:00-04:00,2026-05-19 10:18:00-04:00,-0.004656046012689874,218.04,218.0836101804,218.5197774007608,218.47607563047842,4,take_profit,alpaca_personal_api,1.919109603043239,0.17462391096034935,0.17462389176921533,0.0,0.02,0.01,0.0,0.03,0.03,0.0,1.5398618003136744,-0.0034101329665291447
falling,2026-05-19 10:45:00-04:00,2026-05-19 10:46:00-04:00,2026-05-19 10:47:00-04:00,-0.003368996130207136,218.89,218.93378018889996,218.60537951861662,218.5616606287667,4,stop_loss,alpaca_personal_api,-1.1384819255334833,0.17499815180735823,0.17499816319218553,0.0,0.02,0.01,0.0,0.03,0.03,0.0,-1.518478240533027,-0.0015781922525107683
falling,2026-05-19 11:07:00-04:00,2026-05-19 11:08:00-04:00,2026-05-19 11:09:00-04:00,-0.004297670210359761,220.07,220.11401620069998,219.78384517639893,219.7398906052021,4,stop_loss,alpaca_personal_api,-1.144619294404265,0.17594153807056045,0.17594154951666496,0.0,0.02,0.01,0.0,0.03,0.03,0.0,-1.5265023819914905,-0.001575570069898058
falling,2026-05-19 11:20:00-04:00,2026-05-19 11:21:00-04:00,2026-05-19 11:24:00-04:00,-0.0024432178083432232,220.48,220.52409820479997,220.1933120574928,220.14927559701442,4,stop_loss,alpaca_personal_api,-1.1467517700288,0.17626932482289703,0.17626933629048835,0.0,0.02,0.01,0.0,0.03,0.03,0.0,-1.5292904311421853,-0.0019460542319524876
falling,2026-05-19 11:47:00-04:00,2026-05-19 11:48:00-04:00,2026-05-19 11:52:00-04:00,-0.004780804618437662,220.64,220.68413020639997,220.8,220.75584220800002,4,max_holding,alpaca_personal_api,0.6400000000001,0.17657599999995455,0.17657599359995402,0.0,0.02,0.01,0.0,0.03,0.03,0.0,0.25684800640019145,-0.0011579203179277187
falling,2026-05-19 11:55:00-04:00,2026-05-19 11:56:00-04:00,2026-05-19 12:00:00-04:00,-0.0031252830872361415,220.11,220.15402420110001,220.5943322495022,220.55021558899563,4,take_profit,alpaca_personal_api,1.937328998008752,0.17628173289972437,0.17628171352657773,0.0,0.02,0.01,0.0,0.03,0.03,0.0,1.55476555158245,-0.0017886271928568842
falling,2026-05-19 12:09:00-04:00,2026-05-19 12:10:00-04:00,2026-05-19 12:14:00-04:00,-0.002534968991897202,220.32,220.3640662032,220.0335201038952,219.98951560020961,4,stop_loss,alpaca_personal_api,-1.1459195844191754,0.17614140804153067,0.17614141950082285,0.0,0.02,0.01,0.0,0.03,0.03,0.0,-1.528202411961529,-0.00211579699785569
falling,2026-05-19 13:26:00-04:00,2026-05-19 13:27:00-04:00,2026-05-19 13:28:00-04:00,-0.00361478043555874,223.26,223.30465423259997,222.9696972512511,222.92510554149783,4,stop_loss,alpaca_personal_api,-1.1612109949955993,0.17849187890044504,0.17849189051253234,0.0,0.02,0.01,0.0,0.03,0.03,0.0,-1.5481947644085767,-0.001389125134660163
falling,2026-05-19 13:46:00-04:00,2026-05-19 13:47:00-04:00,2026-05-19 13:47:00-04:00,-0.003173751732153285,222.98,223.0245982298,222.69006133245531,222.64552554708942,4,stop_loss,alpaca_personal_api,-1.1597546701786996,0.1782680245330539,0.17826803613058928,0.0,0.02,0.01,0.0,0.03,0.03,0.0,-1.5462907308423428,-0.0017869552268440225
falling,2026-05-19 13:48:00-04:00,2026-05-19 13:49:00-04:00,2026-05-19 13:50:00-04:00,-0.00241610738255027,222.94,222.98459022939997,222.65011334405588,222.6055855478882,4,stop_loss,alpaca_personal_api,-1.159546623776464,0.17823604533759863,0.17823605693297395,0.0,0.02,0.01,0.0,0.03,0.03,0.0,-1.5460187260470366,-0.0010214939348798246
falling,2026-05-19 13:53:00-04:00,2026-05-19 13:54:00-04:00,2026-05-19 13:54:00-04:00,-0.0035880875493362607,222.16,222.20443422159997,221.8711275702676,221.82675556346481,4,stop_loss,alpaca_personal_api,-1.1554897189296298,0.1776124510280397,0.1776124625829425,0.0,0.02,0.01,0.0,0.03,0.03,0.0,-1.540714632540612,-0.001008336528766085
falling,2026-05-19 14:55:00-04:00,2026-05-19 14:56:00-04:00,2026-05-19 15:00:00-04:00,-0.002425767036521309,222.06,222.1044142206,222.39,222.34552422390001,4,max_holding,alpaca_personal_api,1.3199999999999363,0.17777999999998428,0.17777998679991924,0.0,0.02,0.01,0.0,0.03,0.03,0.0,0.9344400132000328,-0.001991663465778948
falling,2026-05-19 15:19:00-04:00,2026-05-19 15:20:00-04:00,2026-05-19 15:23:00-04:00,-0.0033282360349015105,221.6,221.64432221599998,221.31185573267598,221.267595574648,4,stop_loss,alpaca_personal_api,-1.1525770692960577,0.17716474229303003,0.177164753818829,0.0,0.02,0.01,0.0,0.03,0.03,0.0,-1.5369065654079168,-0.0017331268734105398
falling,2026-05-19 15:24:00-04:00,2026-05-19 15:25:00-04:00,2026-05-19 15:28:00-04:00,-0.0023465703971118357,221.1,221.144222211,221.586510655422,221.542195569156,4,take_profit,alpaca_personal_api,1.9460426216879796,0.17707460426220223,0.1770745848017441,0.0,0.02,0.01,0.0,0.03,0.03,0.0,1.5618934326240332,-0.0020776707318809207
falling,2026-05-19 15:36:00-04:00,2026-05-19 15:37:00-04:00,2026-05-19 15:41:00-04:00,-0.0038274495677234066,221.24,221.2842502124,221.27,221.22574821270004,4,max_holding,alpaca_personal_api,0.12000000000000455,0.17700399999989713,0.17700399879993256,0.0,0.02,0.01,0.0,0.03,0.03,0.0,-0.26400799879982517,-0.0016939984056486557
falling,2026-05-19 15:54:00-04:00,2026-05-19 15:55:00-04:00,2026-05-19 15:55:00-04:00,-0.005845038513819678,219.4,219.443882194,219.114716370709,219.07089561858203,4,stop_loss,alpaca_personal_api,-1.141134517164005,0.175405886548333,0.17540589795953565,0.0,0.02,0.01,0.0,0.03,0.03,0.0,-1.5219463016718737,-0.0012987198333073158
falling,2026-05-20 09:36:00-04:00,2026-05-20 09:37:00-04:00,2026-05-20 09:37:00-04:00,-0.003698024713628678,220.9,220.944182209,220.6127659356865,220.56864558862702,4,stop_loss,alpaca_personal_api,-1.1489362572540358,0.17660510637426796,0.17660511786357347,0.0,0.02,0.01,0.0,0.03,0.03,0.0,-1.5321464814918773,-0.0018428476248528725
falling,2026-05-20 09:38:00-04:00,2026-05-20 09:39:00-04:00,2026-05-20 09:40:00-04:00,-0.005547787650534541,220.48,220.52409820479997,220.96514640120958,220.9209555815808,4,take_profit,alpaca_personal_api,1.9405856048383612,0.17657805856038067,0.1765780391546059,0.0,0.02,0.01,0.0,0.03,0.03,0.0,1.5574295071233746,-0.0037235247479895373
falling,2026-05-20 09:51:00-04:00,2026-05-20 09:52:00-04:00,2026-05-20 09:52:00-04:00,-0.003558718861210064,221.17,221.21423621169998,221.65666468412337,221.6123355677532,4,take_profit,alpaca_personal_api,1.9466587364935322,0.17713066587361936,0.17713064640702214,0.0,0.02,0.01,0.0,0.03,0.03,0.0,1.5623974242128906,-0.0030817076618602224
falling,2026-05-20 09:54:00-04:00,2026-05-20 09:55:00-04:00,2026-05-20 09:55:00-04:00,-0.002122087773162362,221.04,221.0842102104,220.7525838950844,220.70843558583124,4,stop_loss,alpaca_personal_api,-1.149664419662372,0.1767170335579067,0.17671704505471553,0.0,0.02,0.01,0.0,0.03,0.03,0.0,-1.5330984982749942,-0.0016572942193011642
falling,2026-05-20 10:25:00-04:00,2026-05-20 10:26:00-04:00,2026-05-20 10:29:00-04:00,-0.004856531812511111,223.36,223.40467423360002,223.85148358206723,223.80671552386565,4,take_profit,alpaca_personal_api,1.9659343282688724,0.17888459343282648,0.17888457377353006,0.0,0.02,0.01,0.0,0.03,0.03,0.0,1.5781651610625158,-0.0012013964466933702
falling,2026-05-20 12:15:00-04:00,2026-05-20 12:16:00-04:00,2026-05-20 12:18:00-04:00,-0.0033346672002134703,224.16,224.2048342416,223.8685269902376,223.82375552352482,4,stop_loss,alpaca_personal_api,-1.165892039049595,0.17921141079602876,0.17921142245506871,0.0,0.02,0.01,0.0,0.03,0.03,0.0,-1.5543148723006925,-0.0013231050742488204
falling,2026-05-20 12:19:00-04:00,2026-05-20 12:20:00-04:00,2026-05-20 12:21:00-04:00,-0.002316567915534362,223.98,224.0247982398,223.6887610424403,223.6440255271194,4,stop_loss,alpaca_personal_api,-1.164955830238796,0.17906750441704844,0.1790675160665387,0.0,0.02,0.01,0.0,0.03,0.03,0.0,-1.553090850722383,-0.0013943269203684494
falling,2026-05-20 12:48:00-04:00,2026-05-20 12:49:00-04:00,2026-05-20 12:52:00-04:00,-0.0036497974807495615,223.87,223.9147762387,224.3626057911774,224.3177355136452,4,take_profit,alpaca_personal_api,1.9704231647095867,0.17929304231654442,0.17929302261222801,0.0,0.02,0.01,0.0,0.03,0.03,0.0,1.5818370997808142,-0.0014514197139434692
falling,2026-05-20 14:44:00-04:00,2026-05-20 14:45:00-04:00,2026-05-20 14:49:00-04:00,-0.004517600751442474,222.57,222.6145162257,222.48,222.4355062248,4,max_holding,alpaca_personal_api,-0.36000000000001364,0.17801999999994678,0.17802000359995418,0.0,0.02,0.01,0.0,0.03,0.03,0.0,-0.7460400035999146,-0.001181700523324558
falling,2026-05-21 09:39:00-04:00,2026-05-21 09:40:00-04:00,2026-05-21 09:40:00-04:00,-0.01728090283900552,222.93,222.9745882293,223.4205374057586,223.37585553248283,4,take_profit,alpaca_personal_api,1.9621496230344064,0.17854021496225414,0.17854019534081544,0.0,0.02,0.01,0.0,0.03,0.03,0.0,1.5750692127313368,-0.0017903209890466343
falling,2026-05-21 10:14:00-04:00,2026-05-21 10:15:00-04:00,2026-05-21 10:15:00-04:00,-0.007938277661329929,222.47,222.5144962247,222.18072448036295,222.13629055727415,4,stop_loss,alpaca_personal_api,-1.1571020785481778,0.17786028979207913,0.17786030136312547,0.0,0.02,0.01,0.0,0.03,0.03,0.0,-1.5428226697033824,-0.00181516294253381
falling,2026-05-21 10:16:00-04:00,2026-05-21 10:17:00-04:00,2026-05-21 10:17:00-04:00,-0.013898199043660964,220.66,220.7041342066,220.37307800529013,220.32900559341985,4,stop_loss,alpaca_personal_api,-1.1476879788394854,0.17641323120210473,0.17641324267901837,0.0,0.02,0.01,0.0,0.03,0.03,0.0,-1.5305144527206085,-0.002295160450020539
falling,2026-05-21 10:18:00-04:00,2026-05-21 10:19:00-04:00,2026-05-21 10:19:00-04:00,-0.012182512924252542,219.75,219.7939521975,219.46426126920377,219.42037061159255,4,stop_loss,alpaca_personal_api,-1.1429549231849023,0.17568570450771404,0.17568571593722027,0.0,0.02,0.01,0.0,0.03,0.03,0.0,-1.5243263436298367,-0.0014521154361279986
falling,2026-05-21 10:20:00-04:00,2026-05-21 10:21:00-04:00,2026-05-21 10:21:00-04:00,-0.010593028519692238,218.53,218.57370818529998,219.01085560167058,218.9670556206588,4,take_profit,alpaca_personal_api,1.9234224066823344,0.17501634224061036,0.17501632300638903,0.0,0.02,0.01,0.0,0.03,0.03,0.0,1.543389741435335,-0.002640273345946409
falling,2026-05-21 10:22:00-04:00,2026-05-21 10:23:00-04:00,2026-05-21 10:24:00-04:00,-0.006000000000000005,218.66,218.70373418659997,219.14114165497318,219.0973156180536,4,take_profit,alpaca_personal_api,1.9245666198927438,0.17512045666194354,0.17512043741623984,0.0,0.02,0.01,0.0,0.03,0.03,0.0,1.5443257258145604,-0.0024132432012871075
falling,2026-05-21 10:47:00-04:00,2026-05-21 10:48:00-04:00,2026-05-21 10:49:00-04:00,-0.0023698842402697373,218.9,218.943782189,218.6153665157165,218.57164562856704,4,stop_loss,alpaca_personal_api,-1.1385339371340706,0.1750061466061652,0.17500615799156094,0.0,0.02,0.01,0.0,0.03,0.03,0.0,-1.5185462417317968,-0.00119942991801536
falling,2026-05-21 10:50:00-04:00,2026-05-21 10:51:00-04:00,2026-05-21 10:51:00-04:00,-0.005013216662109188,218.31,218.3536641831,218.7903715114662,218.74661562506762,4,take_profit,alpaca_personal_api,1.9214860458647536,0.1748401486045168,0.17484012938973592,0.0,0.02,0.01,0.0,0.03,0.03,0.0,1.5418057678705008,-0.0020461152033414143
falling,2026-05-21 11:06:00-04:00,2026-05-21 11:07:00-04:00,2026-05-21 11:07:00-04:00,-0.0021899808376677488,218.7,218.74374218699998,218.4156265737195,218.37194563256102,4,stop_loss,alpaca_personal_api,-1.1374937051219831,0.17484625062945724,0.1748462620043938,0.0,0.02,0.01,0.0,0.03,0.03,0.0,-1.5171862177558342,-0.0013133181760410784
falling,2026-05-21 11:08:00-04:00,2026-05-21 11:09:00-04:00,2026-05-21 11:10:00-04:00,-0.004332755632582286,218.29,218.3336601829,218.00615969262566,217.96256064074873,4,stop_loss,alpaca_personal_api,-1.1353612294973345,0.17451846387700698,0.1745184752306841,0.0,0.02,0.01,0.0,0.03,0.03,0.0,-1.5143981686050256,-0.001963304566448665
falling,2026-05-21 11:31:00-04:00,2026-05-21 11:32:00-04:00,2026-05-21 11:35:00-04:00,-0.0024685714285713756,218.23,218.27364818229998,218.7101954786646,218.66645562667082,4,take_profit,alpaca_personal_api,1.9207819146583915,0.1747760781913712,0.1747760589836389,0.0,0.02,0.01,0.0,0.03,0.03,0.0,1.5412297774833814,-0.0012840412022013803
falling,2026-05-21 12:22:00-04:00,2026-05-21 12:23:00-04:00,2026-05-21 12:27:00-04:00,-0.0033722201968647836,218.72,218.76374618719998,218.97,218.9262081897,4,max_holding,alpaca_personal_api,1.0,0.17507599999999002,0.17507598999998208,0.0,0.02,0.01,0.0,0.03,0.03,0.0,0.6198480100000279,-0.0018458503593068443
falling,2026-05-21 13:26:00-04:00,2026-05-21 13:27:00-04:00,2026-05-21 13:27:00-04:00,-0.0028370710618751405,221.43,221.4742882143,221.14207678197857,221.09785057804297,4,stop_loss,alpaca_personal_api,-1.1516928720857322,0.177028830712743,0.1770288422296744,0.0,0.02,0.01,0.0,0.03,0.03,0.0,-1.5357505450281497,-0.0013865157838716113
falling,2026-05-21 13:59:00-04:00,2026-05-21 14:00:00-04:00,2026-05-21 14:01:00-04:00,-0.0037473475100456843,220.64,220.68413020639997,221.12549846681276,221.0812755783744,4,take_profit,alpaca_personal_api,1.9419938672510852,0.17670619938667187,0.17670617996668625,0.0,0.02,0.01,0.0,0.03,0.03,0.0,1.558581487897727,-0.0015502360269266102
falling,2026-05-21 14:14:00-04:00,2026-05-21 14:15:00-04:00,2026-05-21 14:17:00-04:00,-0.00421233807410093,219.84,219.8839701984,219.5541442431024,219.51023560979525,4,stop_loss,alpaca_personal_api,-1.1434230275904156,0.1757576576972042,0.17575766913137159,0.0,0.02,0.01,0.0,0.03,0.03,0.0,-1.5249383544189914,-0.0011753840987321906
falling,2026-05-21 14:48:00-04:00,2026-05-21 14:49:00-04:00,2026-05-21 14:52:00-04:00,-0.0021843003412969075,219.27,219.3138561927,218.98488540841097,218.94109062117815,4,stop_loss,alpaca_personal_api,-1.1404583663561425,0.17530195416338756,0.1753019655678827,0.0,0.02,0.01,0.0,0.03,0.03,0.0,-1.5210622860874128,-0.001540551517443256
falling,2026-05-21 14:53:00-04:00,2026-05-21 14:54:00-04:00,2026-05-21 14:54:00-04:00,-0.0025083230720117644,218.72,218.76374618719998,218.4356005679192,218.39191563216164,4,stop_loss,alpaca_personal_api,-1.1375977283231578,0.17486224022718488,0.17486225160303093,0.0,0.02,0.01,0.0,0.03,0.03,0.0,-1.5173222201533736,-0.0021460732470227617
falling,2026-05-21 14:55:00-04:00,2026-05-21 14:56:00-04:00,2026-05-21 15:00:00-04:00,-0.003828274541974208,218.58,218.62371818580002,219.0609656221716,219.01715561965682,4,take_profit,alpaca_personal_api,1.9238624886863818,0.17505638624891162,0.1750563670102565,0.0,0.02,0.01,0.0,0.03,0.03,0.0,1.5437497354272136,-0.0037438478904047168
falling,2026-05-22 09:44:00-04:00,2026-05-22 09:45:00-04:00,2026-05-22 09:46:00-04:00,-0.006083719240897123,218.9,218.943782189,218.6153665157165,218.57164562856704,4,stop_loss,alpaca_personal_api,-1.1385339371340706,0.1750061466061652,0.17500615799156094,0.0,0.02,0.01,0.0,0.03,0.03,0.0,-1.5185462417317968,-0.0017221983028014032
falling,2026-05-22 09:48:00-04:00,2026-05-22 09:49:00-04:00,2026-05-22 09:51:00-04:00,-0.008154525989704342,217.73,217.77354817729997,217.44688785503402,217.4034006519319,4,stop_loss,alpaca_personal_api,-1.1324485798638761,0.17407075514199732,0.17407076646645692,0.0,0.02,0.01,0.0,0.03,0.03,0.0,-1.5105901014723304,-0.0010707531427299743
falling,2026-05-22 10:02:00-04:00,2026-05-22 10:03:00-04:00,2026-05-22 10:04:00-04:00,-0.0034989180976935375,216.43,216.47328816430002,216.14857823205358,216.10535067789294,4,stop_loss,alpaca_personal_api,-1.1256870717857055,0.173031431292884,0.17303144254969993,0.0,0.02,0.01,0.0,0.03,0.03,0.0,-1.5017499456282895,-0.0013653398721038545
falling,2026-05-22 10:05:00-04:00,2026-05-22 10:06:00-04:00,2026-05-22 10:06:00-04:00,-0.0057132325838554765,215.78,215.8231581578,215.49942342056332,215.45632569087343,4,stop_loss,alpaca_personal_api,-1.1223063177467338,0.1725117693682705,0.17251178059132144,0.0,0.02,0.01,0.0,0.03,0.03,0.0,-1.4973298677063258,-0.0010035262798444577
falling,2026-05-22 10:22:00-04:00,2026-05-22 10:23:00-04:00,2026-05-22 10:23:00-04:00,-0.0027779063845549956,215.39,215.43308015389997,215.10993053366911,215.0669106986617,4,stop_loss,alpaca_personal_api,-1.1202778653234873,0.1721999722134342,0.17219998341613518,0.0,0.02,0.01,0.0,0.03,0.03,0.0,-1.4946778209530567,-0.0014923291492330293
falling,2026-05-22 11:49:00-04:00,2026-05-22 11:50:00-04:00,2026-05-22 11:51:00-04:00,-0.0025776754890679543,216.68,216.7233381668,217.1567848431336,217.11335565773285,4,take_profit,alpaca_personal_api,1.9071393725344024,0.1735347139372152,0.17353469486579343,0.0,0.02,0.01,0.0,0.03,0.03,0.0,1.5300699637313937,-0.0011110185262338534
falling,2026-05-22 13:34:00-04:00,2026-05-22 13:35:00-04:00,2026-05-22 13:36:00-04:00,-0.00403688242579936,217.12,217.1634261712,216.83768103194322,216.79431566411364,4,stop_loss,alpaca_personal_api,-1.12927587222714,0.1735830724128391,0.17358308370546638,0.0,0.02,0.01,0.0,0.03,0.03,0.0,-1.5064420283454456,-0.001262048401636462
falling,2026-05-26 09:36:00-04:00,2026-05-26 09:37:00-04:00,2026-05-26 09:37:00-04:00,-0.0040132853584279315,215.9,215.943182159,215.6192673857615,215.57614568847703,4,stop_loss,alpaca_personal_api,-1.122930456954009,0.17260770695429528,0.172607718183599,0.0,0.02,0.01,0.0,0.03,0.03,0.0,-1.4981458820919034,-0.0015999337958428894
falling,2026-05-26 09:51:00-04:00,2026-05-26 09:52:00-04:00,2026-05-26 09:53:00-04:00,-0.003239241092086953,215.39,215.43308015389997,215.10993053366911,215.0669106986617,4,stop_loss,alpaca_personal_api,-1.1202778653234873,0.1721999722134342,0.17219998341613518,0.0,0.02,0.01,0.0,0.03,0.03,0.0,-1.4946778209530567,-0.0012104372704639932
falling,2026-05-26 11:01:00-04:00,2026-05-26 11:02:00-04:00,2026-05-26 11:02:00-04:00,-0.004122087906998195,215.01,215.05300415009998,214.73042464387484,214.6874807062503,4,stop_loss,alpaca_personal_api,-1.1183014245006007,0.17189616985751854,0.1718961810405517,0.0,0.02,0.01,0.0,0.03,0.03,0.0,-1.492093775398671,-0.0010147133434804667
falling,2026-05-26 11:31:00-04:00,2026-05-26 11:32:00-04:00,2026-05-26 11:34:00-04:00,-0.0024723608713905776,213.86,213.90277413860002,214.33057968687723,214.28771571424565,4,take_profit,alpaca_personal_api,1.8823187475088616,0.17127623187479912,0.17127621305155571,0.0,0.02,0.01,0.0,0.03,0.03,0.0,1.5097663025825068,-0.0011400629094954207
falling,2026-05-26 11:40:00-04:00,2026-05-26 11:41:00-04:00,2026-05-26 11:42:00-04:00,-0.00331033196568431,213.78,213.8227581378,213.5020240005933,213.45932573081345,4,stop_loss,alpaca_personal_api,-1.1119039976267686,0.17091280960016775,0.1709128207193089,0.0,0.02,0.01,0.0,0.03,0.03,0.0,-1.4837296279462453,-0.0010308003133633337
